"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"276","RT @VaughnMuhammad: ""And I would've gotten away with it, if it wasn't for that meddling kid""...said the no-good policeman. #WalterScott",FALSE,0,NA,2015-04-10 01:45:46,FALSE,NA,"586344285592760320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GetsThruBuckner",4,TRUE,FALSE,NA,NA
"277","RT @AC360: #WalterScott's mother describes watching the video of her son's death. http://t.co/avytAIj1gu",FALSE,0,NA,2015-04-10 01:45:43,FALSE,NA,"586344274582773760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OdabasTalha",1482,TRUE,FALSE,NA,NA
"278","@TheRealTwaun Calling Everyone To Declare #Change!! Please! We Have To Stop @cbstopnews @diggtop  #WalterScott  http://t.co/XDEKVGnSeW",FALSE,0,"TheRealTwaun",2015-04-10 01:45:41,FALSE,NA,"586344267183886337","58304367","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","shreya8364",0,FALSE,FALSE,NA,NA
"279","RT @JesseBenn: I've seen people say if #WalterScott didn't run he'd still be alive. This is wrong. If #MichaelSlager didn't murder him he'd…",FALSE,0,NA,2015-04-10 01:45:40,FALSE,NA,"586344264197541888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lyralong2",632,TRUE,FALSE,NA,NA
"280","RT @JesseBenn: If you'd like to meet the people blaming #WalterScott for his death rather than #MichaelSlager for his murder they're in my …",FALSE,0,NA,2015-04-10 01:45:39,FALSE,NA,"586344258950533120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","J_Roseborough",4,TRUE,FALSE,NA,NA
"281","RT @akacharleswade: #WalterScott was human. Full stop.",FALSE,0,NA,2015-04-10 01:45:37,FALSE,NA,"586344251606360064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FedoraHippie",20,TRUE,FALSE,NA,NA
"282","RT @IAMMGraham: It only took SC cops 4 days to release #WalterScott dashcam video. #CobbCounty--where's video in #NicholasThomas shooting 2…",FALSE,0,NA,2015-04-10 01:45:36,FALSE,NA,"586344245650423808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stanka82",36,TRUE,FALSE,NA,NA
"283","RT @deray: And here is @HillaryClinton on #WalterScott. http://t.co/rEPa78nOw7",FALSE,0,NA,2015-04-10 01:45:36,FALSE,NA,"586344245042135040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ellaaab88",386,TRUE,FALSE,NA,NA
"284","Guess I'll have to wait til a cop murders a WHITE man for running away before outcry from ALL Americans is heard. #WalterScott #RacismIsReal",FALSE,1,NA,2015-04-10 01:45:35,FALSE,NA,"586344241951076353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GyalPonDaSide",0,FALSE,FALSE,NA,NA
"285","RT @Lilly_Works: Witness Feidin Santanta meets #WalterScott's family during emotional reunion http://t.co/P8LgtRYsic via @blackvoices http:…",FALSE,0,NA,2015-04-10 01:45:35,FALSE,NA,"586344239837093889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moejo219",166,TRUE,FALSE,NA,NA
"286","RT @adun_osa: “@Bipartisanism: American police shootings by race:
#WalterScott http://t.co/z2SBvw8mO9” yet blacks are a minority ?",FALSE,0,NA,2015-04-10 01:45:34,FALSE,NA,"586344235768668160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jilliegir1",4,TRUE,FALSE,NA,NA
"287","RT @chescaleigh: “stop using black death for ratings”  @digtanya on how @cnn continues to use #WalterScott as entertainment http://t.co/KtS…",FALSE,0,NA,2015-04-10 01:45:33,FALSE,NA,"586344234359377920",NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","DamienMcKenna",61,TRUE,FALSE,NA,NA
"288","RT @Bipartisanism: American police shootings by race:
#WalterScott http://t.co/JpdBuwanPy",FALSE,0,NA,2015-04-10 01:45:32,FALSE,NA,"586344230316077057",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","pinkbunny70",75,TRUE,FALSE,NA,NA
"289","RT @tonycaldwell: #WalterScott's education &amp; service history doesn't matter. The SC law about taillights doesn't matter. He shouldn't have …",FALSE,0,NA,2015-04-10 01:45:31,FALSE,NA,"586344222975922176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","micahsgrrl",1,TRUE,FALSE,NA,NA
"290","RT @JesseBenn: I've seen people say if #WalterScott didn't run he'd still be alive. This is wrong. If #MichaelSlager didn't murder him he'd…",FALSE,0,NA,2015-04-10 01:45:30,FALSE,NA,"586344221138759680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zyzxz",632,TRUE,FALSE,NA,NA
"291","RT @deray: my blackness is not a weapon. #WalterScott http://t.co/wHjRg30Ir3",FALSE,0,NA,2015-04-10 01:45:30,FALSE,NA,"586344219918237696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bethtina",74,TRUE,FALSE,NA,NA
"292","RT @JamesBonet: I don't care what color #WalterScott was. No human being should be shot down as he was by a psychotic rogue cop #AllLivesMa…",FALSE,0,NA,2015-04-10 01:45:29,FALSE,NA,"586344216877379584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fabulousity89",10,TRUE,FALSE,NA,NA
"293","RT @Maliheh_: California Cop told me in @Starbucks today, proper police procedure was to chase the perp on foot if he was unarmed #WalterSc…",FALSE,0,NA,2015-04-10 01:45:29,FALSE,NA,"586344216072065024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LyteWillie",2,TRUE,FALSE,NA,NA
"294","RT @Shaughn_A: DON'T run from #cops!! It's STUPID!! But beyond #WalterScott's MORONIC actions, cop shld've shown more restraint IMO. http:/…",FALSE,0,NA,2015-04-10 01:45:29,FALSE,NA,"586344215933771776",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","OttawaPolitico",8,TRUE,FALSE,NA,NA
"295","RT @AC360: It doesn’t look to me like they treated him like a dog. Dogs get treated better - @markgeragos on #WalterScott http://t.co/xrvMW…",FALSE,0,NA,2015-04-10 01:45:28,FALSE,NA,"586344213576462337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_nellyquiroz",1218,TRUE,FALSE,NA,NA
"296","RT @deray: 5 Lies Told By The Police #WalterScott http://t.co/YQOx9uXcmN",FALSE,0,NA,2015-04-10 01:45:27,FALSE,NA,"586344209063358464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","v0latile",709,TRUE,FALSE,NA,NA
"297","Why are people delusional talking #Racism?
#Ferguson is not NY City and is not #WalterScott
Let's keep it real peo… http://t.co/BeK3PFXTST",FALSE,0,NA,2015-04-10 01:45:27,FALSE,NA,"586344207775825920",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","ChambersTony2",0,FALSE,FALSE,NA,NA
"298","RT @OwlsAsylum: RT @akacharleswade: #MichaelSlager was charged with murder because he lied and got caught not because he murdered #WalterSc…",FALSE,0,NA,2015-04-10 01:45:26,FALSE,NA,"586344201375236099",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Teri_TheLawyer",4,TRUE,FALSE,NA,NA
"299","Tragedy occurs like #WalterScott and
#MSNBC+ CNN promote #Racism+Hate
How Many VID Replays Today 2,000?

#fox news… http://t.co/BeK3PFXTST",FALSE,0,NA,2015-04-10 01:45:25,FALSE,NA,"586344201044000768",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","ChambersTony2",0,FALSE,FALSE,NA,NA
"300","I'll call this one a Big Cookie Troll #racism #BlackLivesMatter #WalterScott http://t.co/j1RTzwS5LV http://t.co/BeK3PFXTST",FALSE,0,NA,2015-04-10 01:45:25,FALSE,NA,"586344199106260992",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","ChambersTony2",0,FALSE,FALSE,NA,NA
"301","RT @JesseBenn: I've seen people say if #WalterScott didn't run he'd still be alive. This is wrong. If #MichaelSlager didn't murder him he'd…",FALSE,0,NA,2015-04-10 01:45:18,FALSE,NA,"586344169309769728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Audnumber",632,TRUE,FALSE,NA,NA
"302","RT @CNNSitRoom: Authorities release dash cam video before #WalterScott police shooting; full video: http://t.co/cSi2iDkbkx http://t.co/P6dz…",FALSE,0,NA,2015-04-10 01:45:17,FALSE,NA,"586344166944190464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LagunasRobert",6,TRUE,FALSE,NA,NA
"303","RT @akacharleswade: #WalterScott was denied due process of law. Full stop.",FALSE,0,NA,2015-04-10 01:45:16,FALSE,NA,"586344163509022720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","matbo2",19,TRUE,FALSE,NA,NA
"304","RT @deray: And here is the @TIME Magazine cover, released today. #WalterScott http://t.co/zoeNMzs9SZ",FALSE,0,NA,2015-04-10 01:45:16,FALSE,NA,"586344163089592320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Taliii",2793,TRUE,FALSE,NA,NA
"305","RT @MyFreedom21: Do people even realize the mental toll it takes on you to be black in America. #WalterScott",FALSE,0,NA,2015-04-10 01:45:16,FALSE,NA,"586344161680338945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DmoAnTwan",22,TRUE,FALSE,NA,NA
"306","RT @deray: my blackness is not a weapon. #WalterScott http://t.co/wHjRg30Ir3",FALSE,0,NA,2015-04-10 01:45:14,FALSE,NA,"586344154487255041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nth1028",74,TRUE,FALSE,NA,NA
"307","RT @PoliticsPeach: #BlackWingedAngel erected 4 #WalterScott but also stands 4 #Trayvon #EricGarner #TamirRice #MikeBrown #JohnCrawford http…",FALSE,0,NA,2015-04-10 01:45:13,FALSE,NA,"586344148308992001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Astrochologist",12,TRUE,FALSE,NA,NA
"308","RT @voice: Unarmed. Back turned. Still killed.

Don't let anyone not see this tonight.

#WalterScott http://t.co/Jtn5jtzxAW",FALSE,0,NA,2015-04-10 01:45:13,FALSE,NA,"586344146899697664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DivorcedAladdin",13155,TRUE,FALSE,NA,NA
"309","RT @Bipartisanism: Any easy to follow chart of the five lies told by #NorthCharleston police. #WalterScott http://t.co/rtwneOLRm2",FALSE,0,NA,2015-04-10 01:45:12,FALSE,NA,"586344145758846977",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wasian4good",36,TRUE,FALSE,NA,NA
"310","RT @StopMassIncChi: #WalterScott is killed. Calm down? The Man never hears unless we raise holy hell like they did in #Ferguson http://t.co…",FALSE,0,NA,2015-04-10 01:45:12,FALSE,NA,"586344145540804609",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","freedomgirl2011",2,TRUE,FALSE,NA,NA
"311","RT @Bipartisanism: THIS AIRED 23 YEARS AGO. 23 YEARS AND NOTHING HAS CHANGED #WalterScott http://t.co/MYkWaWuWaK",FALSE,0,NA,2015-04-10 01:45:11,FALSE,NA,"586344141925253120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HlAlinne",6286,TRUE,FALSE,NA,NA
"312","RT @tinaissa: Shooting someone in the back is what cowards do. #WalterScott",FALSE,0,NA,2015-04-10 01:45:11,FALSE,NA,"586344140054593536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","futbolfan009",3,TRUE,FALSE,NA,NA
"313","RT @TMikaMouse: Whew! ! RT @Bipartisanism: They kill our daddies then make fun of us for being fatherless. 
#WalterScott http://t.co/OpLjlj…",FALSE,0,NA,2015-04-10 01:45:11,FALSE,NA,"586344139739897857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","despicabledom",50,TRUE,FALSE,NA,NA
"314","RT Babbsgirl2: ""Family Of #WalterScott To Al #Sharpton  “Keep Away, We Don’t Want Another #Ferguson ""

… http://t.co/fFcQzQc3Ez",FALSE,0,NA,2015-04-10 01:45:10,FALSE,NA,"586344136804016128",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","ChambersTony2",0,FALSE,FALSE,NA,NA
"315","RT @OutFrontCNN: Did officer Slager plant evidence in #WalterScott shooting? http://t.co/gQqigytp6m  @CNN's @KyungLahCNN reports. http://t.…",FALSE,0,NA,2015-04-10 01:45:10,FALSE,NA,"586344136615264257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Goddess7N",4,TRUE,FALSE,NA,NA
"316","RT @CNN: The #WalterScott shooting inspired artwork of a black-winged angel that's now become a symbol: http://t.co/39x3wu0REZ http://t.co/…",FALSE,0,NA,2015-04-10 01:45:10,FALSE,NA,"586344135377858560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ColeSherriecole",128,TRUE,FALSE,NA,NA
"317","Crackers have not changed! the are still just as evil as ever! #WalterScott http://t.co/825nRJVVsl",FALSE,0,NA,2015-04-10 01:45:10,FALSE,NA,"586344135235391490",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MrBlackPower",0,FALSE,FALSE,NA,NA
"318","Black Americans need support in defending ourselves.  #Ferguson #BlackLivesMatter #WalterScott White House http://t.co/fFcQzQc3Ez",FALSE,0,NA,2015-04-10 01:45:09,FALSE,NA,"586344134144851968",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","ChambersTony2",0,FALSE,FALSE,NA,NA
"319","RT @Anonionaire: At what point did this man become ""life threatening"" ? ?  #WalterScott http://t.co/FLoHyPb7Ku",FALSE,0,NA,2015-04-10 01:45:09,FALSE,NA,"586344133406527488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AyooKeyia_",5038,TRUE,FALSE,NA,NA
"320","RT @melissa_collier: I see Christ in this woman so clearly. #WalterScott  https://t.co/ENwD8uOklG",FALSE,0,NA,2015-04-10 01:45:09,FALSE,NA,"586344132056117249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","triciaharris",1,TRUE,FALSE,NA,NA
"321","RT @Reddbastad: The African American Holocaust ..to these #Hunters  black lives are just trophies. #WalterScott #MikeBrown http://t.co/KpOq…",FALSE,0,NA,2015-04-10 01:45:09,FALSE,NA,"586344131716255744",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","gernestou",7,TRUE,FALSE,NA,NA
"322","RT @splcenter: Not only #WalterScott: North Charleston Police Dept has a shocking record of abuse allegations http://t.co/S2I5slDeVh http:/…",FALSE,0,NA,2015-04-10 01:45:09,FALSE,NA,"586344130625671168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheBahati",476,TRUE,FALSE,NA,NA
"323","RT @VaughnMuhammad: ""And I would've gotten away with it, if it wasn't for that meddling kid""...said the no-good policeman. #WalterScott",FALSE,0,NA,2015-04-10 01:45:09,FALSE,NA,"586344130294386689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","micahsgrrl",4,TRUE,FALSE,NA,NA
"324","RT @ShaunKing: Clarence Habersham. That's the name of the officer who watched Michael Slager plant a Taser and lied about performing CPR on…",FALSE,0,NA,2015-04-10 01:45:07,FALSE,NA,"586344123084500993",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Ally_boo9466",755,TRUE,FALSE,NA,NA
"325","Photos: Anger and grief over #WalterScott shooting in South Carolina: http://t.co/Kymsjot1tb http://t.co/MccdQI6bZF",FALSE,0,NA,2015-04-10 01:45:07,FALSE,NA,"586344121809276929",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AJInsideStoryAM",0,FALSE,FALSE,NA,NA
"326","RT @AnonCopWatch: Video proof that cop lied about CPR/ #WalterScott &amp; #Ferguson troll won't accept validity, sides w/cops @oinktrotters htt…",FALSE,0,NA,2015-04-10 01:45:02,FALSE,NA,"586344104390483968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","freedomgirl2011",42,TRUE,FALSE,NA,NA
"327","RT @deray: the right to remain silent. american policing. #WalterScott http://t.co/dfbiX6Y01G",FALSE,0,NA,2015-04-10 01:45:02,FALSE,NA,"586344102788116480",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","BYE_fehLEEshah",474,TRUE,FALSE,NA,NA
"328","via Mediaite | #DashcamFootage released of Michael Slanger pulling over #WalterScott | http://t.co/PLGXCVPP4G http://t.co/B8jzMAz9f5",FALSE,0,NA,2015-04-10 01:45:00,FALSE,NA,"586344093711790081",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","DiurnaNews",0,FALSE,FALSE,NA,NA
"329","RT @TomAdelsbach: Driving with faulty brakes or bald tires can be lethal - but a broken tail-light?
#WalterScott http://t.co/IHO3sa62Hj",FALSE,0,NA,2015-04-10 01:44:59,FALSE,NA,"586344089685209088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vingadro",1432,TRUE,FALSE,NA,NA
"330","RT @lilkupnext: The similarities in these pics make me sick.They show no remorse.They don't try 2 save them. #WalterScott #MikeBrown http:/…",FALSE,0,NA,2015-04-10 01:44:59,FALSE,NA,"586344089613950976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","micheraaa",124,TRUE,FALSE,NA,NA
"331","RT @CNN: The #WalterScott shooting inspired artwork of a black-winged angel that's now become a symbol: http://t.co/39x3wu0REZ http://t.co/…",FALSE,0,NA,2015-04-10 01:44:58,FALSE,NA,"586344086816161792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RustCohl3",128,TRUE,FALSE,NA,NA
"332","RT @LindaHusser: If you run TOWARDS a cop he fears for his life. If you run AWAY from a cop he fears for his life. Why r cops so SCARY? #Wa…",FALSE,0,NA,2015-04-10 01:44:58,FALSE,NA,"586344085948125184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_mixedBarbieee",10,TRUE,FALSE,NA,NA
"333","RT @ayyyybrian: Don't let this go unnoticed. He was unarmed. No reason for that cop to shoot him in the back. 

#WalterScott http://t.co/Rp…",FALSE,0,NA,2015-04-10 01:44:57,FALSE,NA,"586344082076631041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tj091799",4742,TRUE,FALSE,NA,NA
"334","RT @irisper01: Proud 2 hear that #FeidinSantana is a fellow Dominican immigrant. Well done young man your family should be proud!! #WalterS…",FALSE,0,NA,2015-04-10 01:44:57,FALSE,NA,"586344079887364097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Javon_Leao",13,TRUE,FALSE,NA,NA
"335","RT @lilkupnext: The similarities in these pics make me sick.They show no remorse.They don't try 2 save them. #WalterScott #MikeBrown http:/…",FALSE,0,NA,2015-04-10 01:44:57,FALSE,NA,"586344079723630593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lajaden2",124,TRUE,FALSE,NA,NA
"336","#MichaelSlager mom apologized to family of #WalterScott and says son ""wasn't raised that way."" http://t.co/FkPRnHa7GK http://t.co/whBaITe9E7",FALSE,1,NA,2015-04-10 01:44:56,FALSE,NA,"586344076263362560",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","ArevaMartin",4,FALSE,FALSE,NA,NA
"337","RT @andreagrimes: Murderous white cop gets the service bio. Murdered black man gets the rap sheet. In the NY Times. #walterscott http://t.c…",FALSE,0,NA,2015-04-10 01:44:55,FALSE,NA,"586344072278712321",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","SamIRDavies",5010,TRUE,FALSE,NA,NA
"338","RT @Bipartisanism: Any easy to follow chart of the five lies told by #NorthCharleston police. #WalterScott http://t.co/rtwneOLRm2",FALSE,0,NA,2015-04-10 01:44:54,FALSE,NA,"586344069787426817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gandalfstaff",36,TRUE,FALSE,NA,NA
"339","RT @Maliheh_: California Cop told me in @Starbucks today, proper police procedure was to chase the perp on foot if he was unarmed #WalterSc…",FALSE,0,NA,2015-04-10 01:44:54,FALSE,NA,"586344068260749312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Starkillers",2,TRUE,FALSE,NA,NA
"340","RT @JesseBenn: I've seen people say if #WalterScott didn't run he'd still be alive. This is wrong. If #MichaelSlager didn't murder him he'd…",FALSE,0,NA,2015-04-10 01:44:54,FALSE,NA,"586344067644067840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jesikanoel",632,TRUE,FALSE,NA,NA
"341","RT @deray: Remember, Zion police shot #JustusHowell twice in the back after encountering the police. Justus died. Reminds me of #WalterScot…",FALSE,0,NA,2015-04-10 01:44:53,FALSE,NA,"586344063441498112",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Ally_boo9466",299,TRUE,FALSE,NA,NA
"342","RT @InkyDavid: Let the smear campaign begin! Nice work, @CNN. #WalterScott #BlackLivesMatter @Copwatch http://t.co/WLOhWJ7tc2",FALSE,0,NA,2015-04-10 01:44:52,FALSE,NA,"586344059066839040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dionerobertson",1,TRUE,FALSE,NA,NA
"343","Talking about #WalterScott as if he was White is not scientific. He was a violent threat that altered the mental state of #MichaelSlager",FALSE,0,NA,2015-04-10 01:44:50,FALSE,NA,"586344053668782080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MathFaithWorks",0,FALSE,FALSE,NA,NA
"344","RT @AlterNet: Until we understand our national legacy, it’s hard to see how things will ever truly change. http://t.co/J0mam3ak3v #WalterSc…",FALSE,0,NA,2015-04-10 01:44:48,FALSE,NA,"586344043782742017",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lltwing",14,TRUE,FALSE,NA,NA
"345","RT @NBCNightlyNews: Witness who recorded shooting of #WalterScott has emotional meeting with the victim’s family. @CraigMelvin reports: htt…",FALSE,0,NA,2015-04-10 01:44:47,FALSE,NA,"586344039605280768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wsc3",47,TRUE,FALSE,NA,NA
"346","RT @deray: Remember, the LAPD said unarmed #EzellFord reached for the gun. The autopsy  showed a muzzle print in his back. Reminds me of #W…",FALSE,0,NA,2015-04-10 01:44:47,FALSE,NA,"586344039374532609",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Ally_boo9466",612,TRUE,FALSE,NA,NA
"347","RT @deray: 5 Lies Told By The Police #WalterScott http://t.co/YQOx9uXcmN",FALSE,0,NA,2015-04-10 01:44:47,FALSE,NA,"586344039139540992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i_AM_theChange",709,TRUE,FALSE,NA,NA
"348","RT @Bipartisanism: American police shootings by race:
#WalterScott http://t.co/JpdBuwanPy",FALSE,0,NA,2015-04-10 01:44:46,FALSE,NA,"586344035071082496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Debtobra",75,TRUE,FALSE,NA,NA
"349","RT @ah2wa147: In your opinion, wrong as the officer was, would #WalterScott be dead today had he not run from a lawful traffic stop?",FALSE,0,NA,2015-04-10 01:44:45,FALSE,NA,"586344033217150976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VictorLicata1",1,TRUE,FALSE,NA,NA
"350","It makes me sick that a cop can murder a man, plant evidence, lie about the event and vile people are fundraising for him. #walterscott",FALSE,3,NA,2015-04-10 01:44:45,FALSE,NA,"586344032713965569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daleizcrazy",0,FALSE,FALSE,NA,NA
"351","RT @TomAdelsbach: Driving with faulty brakes or bald tires can be lethal - but a broken tail-light?
#WalterScott http://t.co/IHO3sa62Hj",FALSE,0,NA,2015-04-10 01:44:44,FALSE,NA,"586344026376380416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HMA__",1432,TRUE,FALSE,NA,NA
"352","RT @AntonioFrench: 16 witnesses said #MikeBrown had his hands up when he was shot. But there was no video like in the #WalterScott case. ht…",FALSE,0,NA,2015-04-10 01:44:43,FALSE,NA,"586344023851274241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShainEThomas",336,TRUE,FALSE,NA,NA
"353","@AC360 #HarryHouck victim blaming #WalterScott Another corrupt white ex-cop  #drivingwhileblack should not equal death.",FALSE,0,"AC360",2015-04-10 01:44:41,FALSE,NA,"586344015638831105","227837742","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SoulCages67",0,FALSE,FALSE,NA,NA
"354","RT @JonH611: @nat3sand3rs Let's all hope justice is done here for #WalterScott, and in every situation that will sadly and inevitably follo…",FALSE,0,NA,2015-04-10 01:44:40,FALSE,NA,"586344011306110976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realmcc1",2,TRUE,FALSE,NA,NA
"355","RT @splcenter: Not only #WalterScott: North Charleston Police Dept has a shocking record of abuse allegations http://t.co/S2I5slDeVh http:/…",FALSE,0,NA,2015-04-10 01:44:37,FALSE,NA,"586343997393743872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZRODWN",476,TRUE,FALSE,NA,NA
"356","RT @AmyAlex63: RT @andymarlette: New cartoon: Father and son #WalterScott #BlackinAmerica (h/t @deray)  http://t.co/FzFKYvrvDk",FALSE,0,NA,2015-04-10 01:44:35,FALSE,NA,"586343988354879488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cajunwealth",30,TRUE,FALSE,NA,NA
"357","#SouthCarolina officer had record of using  excessive force http://t.co/HdCG514OQJ #WalterScott #",FALSE,0,NA,2015-04-10 01:44:35,FALSE,NA,"586343987595780096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cdenoon",0,FALSE,FALSE,NA,NA
